Quantify Compound Summary Report 

Printed Fri Apr 20 12:29:11 2012

Compound 1:  L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte		1.42	11670	146631	0.047	bbI	0.0		14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte		1.42	15947	149196	0.063	bbI	0.0		14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.000	1.41	18752	147203	0.075	bb	0.1		14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte		1.41	17566	140199	0.074	bb	0.1		14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte		1.41	14797	145975	0.060	bbI	0.0		14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte		1.41	10619	144381	0.043	bbI	0.0		14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte		1.42	15943	141884	0.066	bbI	0.0		14-Apr-12	05:03:17	Batch02_072
53	53	PR01_EXAMPLE_AAC_0137_B1	C5-10	Analyte		1.42	13973	145296	0.057	bbI	0.0		14-Apr-12	05:13:42	Batch02_073
30	30	PR01_EXAMPLE_AAC_0053_A1	S38-M2-10	Analyte		1.41	14864	141555	0.062	bbI	0.0		14-Apr-12	05:24:08	Batch02_074
28	28	PR01_EXAMPLE_AAC_0052_A1	S38-M1-10	Analyte		1.41	17262	145879	0.070	bbI	0.0		14-Apr-12	05:34:32	Batch02_075
31	31	PR01_EXAMPLE_AAC_0054_A1	S38-3mnd-10	Analyte		1.41	12664	140009	0.053	bbI	0.0		14-Apr-12	05:44:57	Batch02_076
49	49	PR01_EXAMPLE_AAC_0128_B1	S49-3mnd-0	Analyte		1.41	40749	150352	0.160	bb	1.4		14-Apr-12	05:55:22	Batch02_077
89	89	PR01_EXAMPLE_AAC_02QC_F1	QC	QC	0.000	1.41	17989	151775	0.070	bb	0.0		14-Apr-12	06:05:47	Batch02_078
60	60	PR01_EXAMPLE_AAC_02Blank_C1	Blank	Solvent		1.46	6			bb			14-Apr-12	06:16:12	Batch02_079
90	90	PR01_EXAMPLE_AAC_02QC_F2	QC	QC	0.000	1.41	18225	150575	0.071	bb	0.0		14-Apr-12	06:26:37	Batch02_080
73	73	PR01_EXAMPLE_AAC_02CAL2_A2	Calibration	Standard	0.750	1.41	29411	147654	0.118	bb	0.7	-4.6	14-Apr-12	06:37:02	Batch02_081
78	78	PR01_EXAMPLE_AAC_02CAL7_A2	Calibration	Standard	23.850	1.41	373090	137551	1.600	bb	23.0	-3.6	14-Apr-12	06:47:28	Batch02_082
76	76	PR01_EXAMPLE_AAC_02CAL5_A2	Calibration	Standard	5.960	1.42	104433	145599	0.423	bb	5.3	-11.0	14-Apr-12	06:57:53	Batch02_083
75	75	PR01_EXAMPLE_AAC_02CAL4_A2	Calibration	Standard	2.980	1.42	63159	147188	0.253	bb	2.8	-7.6	14-Apr-12	07:08:18	Batch02_084
79	79	PR01_EXAMPLE_AAC_02CAL8_A2	Calibration	Standard	47.700	1.42	821198	144487	3.353	bb	49.3	3.4	14-Apr-12	07:18:43	Batch02_085
77	77	PR01_EXAMPLE_AAC_02CAL6_A2	Calibration	Standard	11.920	1.42	186913	134628	0.819	bb	11.3	-5.6	14-Apr-12	07:29:08	Batch02_086
74	74	PR01_EXAMPLE_AAC_02CAL3_A2	Calibration	Standard	1.490	1.41	39589	151027	0.155	bb	1.3	-14.5	14-Apr-12	07:39:33	Batch02_087
72	72	PR01_EXAMPLE_AAC_02CAL1_A2	Calibration	Standard	0.370	1.41	21687	137052	0.093	bb	0.4	-4.7	14-Apr-12	07:49:59	Batch02_088
71	71	PR01_EXAMPLE_AAC_02CAL0_A2	Calibration	Standard	0.000	1.41	18575	145843	0.075	bb	0.1		14-Apr-12	08:00:24	Batch02_089
91	91	PR01_EXAMPLE_AAC_02QC_G1	QC	QC	0.000	1.41	19211	147728	0.077	bb	0.1		14-Apr-12	08:10:49	Batch02_090
61	61	PR01_EXAMPLE_AAC_02Blank_D1	Blank	Solvent		1.38	16	4	2.336	bb	34.0		14-Apr-12	08:21:14	Batch02_091
92	92	PR01_EXAMPLE_AAC_02QC_G2	QC	QC	0.000	1.41	19155	145221	0.078	bb	0.1		14-Apr-12	08:31:39	Batch02_092

Compound 3:  o-phosphoethanolamine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
93	93	PR01_EXAMPLE_AAC_02SST_A1	SST	Analyte		1.74	473	144334	0.002	bb	0.1		13-Apr-12	15:51:18	Batch02_000
94	94	PR01_EXAMPLE_AAC_02SST_A2	SST	Analyte		1.72	413	147515	0.002	bb	0.0		13-Apr-12	16:01:46	Batch02_000
95	95	PR01_EXAMPLE_AAC_02SST_A3	SST	Analyte		1.71	450	147961	0.002	bb	0.1		13-Apr-12	16:12:12	Batch02_000
96	96	PR01_EXAMPLE_AAC_02SST_A4	SST	Analyte		1.72	455	152661	0.002	bb	0.1		13-Apr-12	16:22:37	Batch02_000
97	97	PR01_EXAMPLE_AAC_02SST_A5	SST	Analyte		1.71	438	148868	0.002	bb	0.1		13-Apr-12	16:33:02	Batch02_000
80	80	PR01_EXAMPLE_AAC_02QC_A1	QC	QC	0.000	1.69	1238	136115	0.005	bb	0.2		13-Apr-12	16:43:27	Batch02_001
58	58	PR01_EXAMPLE_AAC_02Blank_A1	Blank	Solvent		1.85	7	2	1.797	bb	68.7		13-Apr-12	16:53:52	Batch02_002
81	81	PR01_EXAMPLE_AAC_02QC_A2	QC	QC	0.000	1.68	1199	137902	0.005	bb	0.2		13-Apr-12	17:04:17	Batch02_003
70	70	PR01_EXAMPLE_AAC_02CAL8_A1	Calibration	Standard	109.930	1.67	593874	134380	2.607	bb	111.7	1.7	13-Apr-12	17:14:42	Batch02_004
69	69	PR01_EXAMPLE_AAC_02CAL7_A1	Calibration	Standard	54.960	1.67	337172	132360	1.503	bb	55.7	1.3	13-Apr-12	17:25:07	Batch02_005
63	63	PR01_EXAMPLE_AAC_02CAL1_A1	Calibration	Standard	0.860	1.67	5400	127664	0.025	bb	0.8	-5.7	13-Apr-12	17:35:32	Batch02_006
68	68	PR01_EXAMPLE_AAC_02CAL6_A1	Calibration	Standard	27.480	1.67	179723	131376	0.807	bb	28.0	1.9	13-Apr-12	17:45:57	Batch02_007
66	66	PR01_EXAMPLE_AAC_02CAL4_A1	Calibration	Standard	6.870	1.68	47395	139475	0.200	bb	6.6	-3.5	13-Apr-12	17:56:22	Batch02_008
65	65	PR01_EXAMPLE_AAC_02CAL3_A1	Calibration	Standard	3.440	1.68	23003	143892	0.094	bb	3.1	-10.1	13-Apr-12	18:06:47	Batch02_009
64	64	PR01_EXAMPLE_AAC_02CAL2_A1	Calibration	Standard	1.720	1.68	12036	143455	0.050	bb	1.6	-6.1	13-Apr-12	18:17:12	Batch02_010
62	62	PR01_EXAMPLE_AAC_02CAL0_A1	Calibration	Standard	0.000	1.68	1258	143121	0.005	bb	0.2		13-Apr-12	18:27:37	Batch02_011
67	67	PR01_EXAMPLE_AAC_02CAL5_A1	Calibration	Standard	13.740	1.68	95209	138091	0.407	bb	13.7	-0.5	13-Apr-12	18:38:02	Batch02_012
82	82	PR01_EXAMPLE_AAC_02QC_B1	QC	QC	0.000	1.69	1247	146372	0.005	bb	0.2		13-Apr-12	18:48:27	Batch02_013
59	59	PR01_EXAMPLE_AAC_02Blank_B1	Blank	Solvent		1.68	33	2	11.914	bbI	0.0		13-Apr-12	18:58:52	Batch02_014
83	83	PR01_EXAMPLE_AAC_02QC_B2	QC	QC	0.000	1.68	1316	141369	0.005	bb	0.2		13-Apr-12	19:09:17	Batch02_015
44	44	PR01_EXAMPLE_AAC_0117_A1	S71-3mnd-10	Analyte		1.70	848	144066	0.003	bb	0.1		13-Apr-12	19:19:46	Batch02_016
42	42	PR01_EXAMPLE_AAC_0115_A1	S71-M1-10	Analyte		1.69	1557	143837	0.006	bb	0.2		13-Apr-12	19:30:14	Batch02_017
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte		1.69	1741	145951	0.007	bb	0.2		13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte		1.69	1345	147388	0.005	bb	0.2		13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte		1.68	1558	146027	0.006	bb	0.2		13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte		1.68	1720	146740	0.007	bb	0.2		13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte		1.70	805	145511	0.003	bb	0.1		13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte		1.70	1634	143434	0.007	bb	0.2		13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte		1.70	1070	144101	0.004	bb	0.1		13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.000	1.69	1158	138927	0.005	bb	0.2		13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte		1.69	1181	147572	0.005	bb	0.1		13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte		1.70	1366	144163	0.006	bb	0.2		13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte		1.73	720	151021	0.003	bb	0.1		13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte		1.70	1105	146261	0.004	bb	0.1		13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte		1.74	656	148793	0.003	bb	0.1		13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte		1.73	824	148968	0.003	bb	0.1		13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte		1.73	910	147036	0.004	bb	0.1		13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte		1.70	1662	144740	0.007	bb	0.2		13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte		1.69	1483	147547	0.006	bb	0.2		13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.000	1.70	1376	139757	0.006	bb	0.2		13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte		1.69	1481	146365	0.006	bb	0.2		13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte		1.71	1582	144639	0.006	bb	0.2		13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte		1.71	1478	150164	0.006	bb	0.2		13-Apr-12	23:09:03	Batch02_038
56	56	PR01_EXAMPLE_AAC_0140_B1	C8-10	Analyte		1.71	1456	144685	0.006	bb	0.2		13-Apr-12	23:19:28	Batch02_039
21	21	PR01_EXAMPLE_AAC_0031_A1	S29-M1-10	Analyte		1.70	1373	144681	0.006	bb	0.2		13-Apr-12	23:29:54	Batch02_040
22	22	PR01_EXAMPLE_AAC_0032_A1	S29-M2-10	Analyte		1.71	988	146347	0.004	bb	0.1		13-Apr-12	23:40:19	Batch02_041
23	23	PR01_EXAMPLE_AAC_0033_A1	S29-3mnd-10	Analyte		1.73	953	144085	0.004	bb	0.1		13-Apr-12	23:50:44	Batch02_042
51	51	PR01_EXAMPLE_AAC_0130_A1	S55-3mnd-0	Analyte		1.69	1039	142658	0.004	bb	0.1		14-Apr-12	00:01:09	Batch02_043
45	45	PR01_EXAMPLE_AAC_0120_A1	S23-3mnd-0	Analyte		1.72	1321	146395	0.005	bb	0.2		14-Apr-12	00:11:34	Batch02_044
7	7	PR01_EXAMPLE_AAC_0006_B1	S3-3mnd-10	Analyte		1.68	1446	147742	0.006	bb	0.2		14-Apr-12	00:21:59	Batch02_045
86	86	PR01_EXAMPLE_AAC_02QC_D1	QC	QC	0.000	1.71	1301	148541	0.005	bb	0.2		14-Apr-12	00:32:24	Batch02_046
37	37	PR01_EXAMPLE_AAC_0087_A1	S59-3mnd-10	Analyte		1.71	1497	145655	0.006	bb	0.2		14-Apr-12	00:42:49	Batch02_047
36	36	PR01_EXAMPLE_AAC_0086_A1	S59-M2-10	Analyte		1.68	1223	146241	0.005	bb	0.2		14-Apr-12	00:53:14	Batch02_048
35	35	PR01_EXAMPLE_AAC_0085_A1	S59-M1-10	Analyte		1.72	1184	148966	0.005	bb	0.1		14-Apr-12	01:03:39	Batch02_049
41	41	PR01_EXAMPLE_AAC_0102_A1	S65-3mnd-10	Analyte		1.72	1123	149026	0.004	bb	0.1		14-Apr-12	01:14:04	Batch02_050
40	40	PR01_EXAMPLE_AAC_0101_A1	S65-M2-10	Analyte		1.72	844	144686	0.003	bb	0.1		14-Apr-12	01:24:29	Batch02_051
38	38	PR01_EXAMPLE_AAC_0100_A1	S65-M1-10	Analyte		1.72	984	146102	0.004	bb	0.1		14-Apr-12	01:34:54	Batch02_052
52	52	PR01_EXAMPLE_AAC_0132_A1	S57-3mnd-0	Analyte		1.72	851	146941	0.003	bb	0.1		14-Apr-12	01:45:19	Batch02_053
26	26	PR01_EXAMPLE_AAC_0047_A1	S34-M2-10	Analyte		1.72	970	146314	0.004	bb	0.1		14-Apr-12	01:55:45	Batch02_054
25	25	PR01_EXAMPLE_AAC_0046_A1	S34-M1-10	Analyte		1.71	1223	150277	0.005	bb	0.2		14-Apr-12	02:06:10	Batch02_055
27	27	PR01_EXAMPLE_AAC_0048_A1	S34-3mnd-10	Analyte		1.70	1481	148408	0.006	bb	0.2		14-Apr-12	02:16:35	Batch02_056
87	87	PR01_EXAMPLE_AAC_02QC_D2	QC	QC	0.000	1.70	1413	146492	0.006	bb	0.2		14-Apr-12	02:27:01	Batch02_057
57	57	PR01_EXAMPLE_AAC_0144_A1	C12-10	Analyte		1.70	1711	147702	0.007	bb	0.2		14-Apr-12	02:37:26	Batch02_058
39	39	PR01_EXAMPLE_AAC_0100_B1	S65-M1-10	Analyte		1.72	1079	149687	0.004	bb	0.1		14-Apr-12	02:47:51	Batch02_059
47	47	PR01_EXAMPLE_AAC_0127_A1	S42-3mnd-0	Analyte		1.71	1448	149680	0.006	bb	0.2		14-Apr-12	02:58:16	Batch02_060
11	11	PR01_EXAMPLE_AAC_0009_A1	S8-3mnd-10	Analyte		1.72	916	147767	0.004	bb	0.1		14-Apr-12	03:08:41	Batch02_061
8	8	PR01_EXAMPLE_AAC_0007_A1	S8-M1-10	Analyte		1.70	1314	145385	0.005	bb	0.2		14-Apr-12	03:19:06	Batch02_062
9	9	PR01_EXAMPLE_AAC_0008_A1	S8-M2-10	Analyte		1.70	1218	146922	0.005	bb	0.2		14-Apr-12	03:29:32	Batch02_063
50	50	PR01_EXAMPLE_AAC_0129_A1	S53-3mnd-0	Analyte		1.70	1415	150890	0.006	bb	0.2		14-Apr-12	03:39:57	Batch02_064
32	32	PR01_EXAMPLE_AAC_0070_A1	S48-M1-10	Analyte		1.70	1339	141125	0.006	bb	0.2		14-Apr-12	03:50:22	Batch02_065
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte		1.70	1154	146631	0.005	bb	0.1		14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte		1.70	1230	149196	0.005	bb	0.2		14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.000	1.70	1311	147203	0.005	bb	0.2		14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte		1.69	1255	140199	0.005	bb	0.2		14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte		1.71	1141	145975	0.005	bb	0.1		14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte		1.69	1114	144381	0.005	bb	0.1		14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte		1.70	1649	141884	0.007	bb	0.2		14-Apr-12	05:03:17	Batch02_072
53	53	PR01_EXAMPLE_AAC_0137_B1	C5-10	Analyte		1.70	1556	145296	0.006	bb	0.2		14-Apr-12	05:13:42	Batch02_073
30	30	PR01_EXAMPLE_AAC_0053_A1	S38-M2-10	Analyte		1.71	842	141555	0.004	bb	0.1		14-Apr-12	05:24:08	Batch02_074
28	28	PR01_EXAMPLE_AAC_0052_A1	S38-M1-10	Analyte		1.70	860	145879	0.003	bb	0.1		14-Apr-12	05:34:32	Batch02_075
31	31	PR01_EXAMPLE_AAC_0054_A1	S38-3mnd-10	Analyte		1.71	868	140009	0.004	bb	0.1		14-Apr-12	05:44:57	Batch02_076
49	49	PR01_EXAMPLE_AAC_0128_B1	S49-3mnd-0	Analyte		1.70	1392	150352	0.005	bb	0.2		14-Apr-12	05:55:22	Batch02_077
89	89	PR01_EXAMPLE_AAC_02QC_F1	QC	QC	0.000	1.70	1313	151775	0.005	bb	0.2		14-Apr-12	06:05:47	Batch02_078
60	60	PR01_EXAMPLE_AAC_02Blank_C1	Blank	Solvent		1.61	2			bb			14-Apr-12	06:16:12	Batch02_079
90	90	PR01_EXAMPLE_AAC_02QC_F2	QC	QC	0.000	1.69	1206	150575	0.005	bb	0.1		14-Apr-12	06:26:37	Batch02_080
73	73	PR01_EXAMPLE_AAC_02CAL2_A2	Calibration	Standard	1.720	1.69	12821	147654	0.051	bb	1.7	-2.8	14-Apr-12	06:37:02	Batch02_081
78	78	PR01_EXAMPLE_AAC_02CAL7_A2	Calibration	Standard	54.960	1.69	344606	137551	1.478	bb	54.6	-0.7	14-Apr-12	06:47:28	Batch02_082
76	76	PR01_EXAMPLE_AAC_02CAL5_A2	Calibration	Standard	13.740	1.69	102188	145599	0.414	bb	13.9	1.3	14-Apr-12	06:57:53	Batch02_083
75	75	PR01_EXAMPLE_AAC_02CAL4_A2	Calibration	Standard	6.870	1.69	50005	147188	0.200	bb	6.6	-3.5	14-Apr-12	07:08:18	Batch02_084
79	79	PR01_EXAMPLE_AAC_02CAL8_A2	Calibration	Standard	109.930	1.69	620873	144487	2.535	bb	107.3	-2.4	14-Apr-12	07:18:43	Batch02_085
77	77	PR01_EXAMPLE_AAC_02CAL6_A2	Calibration	Standard	27.480	1.69	187652	134628	0.822	bb	28.6	4.0	14-Apr-12	07:29:08	Batch02_086
74	74	PR01_EXAMPLE_AAC_02CAL3_A2	Calibration	Standard	3.440	1.69	24838	151027	0.097	bb	3.2	-7.5	14-Apr-12	07:39:33	Batch02_087
72	72	PR01_EXAMPLE_AAC_02CAL1_A2	Calibration	Standard	0.860	1.69	5683	137052	0.024	bb	0.8	-7.6	14-Apr-12	07:49:59	Batch02_088
71	71	PR01_EXAMPLE_AAC_02CAL0_A2	Calibration	Standard	0.000	1.69	1420	145843	0.006	bb	0.2		14-Apr-12	08:00:24	Batch02_089
91	91	PR01_EXAMPLE_AAC_02QC_G1	QC	QC	0.000	1.68	1475	147728	0.006	bb	0.2		14-Apr-12	08:10:49	Batch02_090
61	61	PR01_EXAMPLE_AAC_02Blank_D1	Blank	Solvent		1.68	4	4	0.565	bb	19.2		14-Apr-12	08:21:14	Batch02_091
92	92	PR01_EXAMPLE_AAC_02QC_G2	QC	QC	0.000	1.68	1376	145221	0.006	bb	0.2		14-Apr-12	08:31:39	Batch02_092

Compound 4:  L-asparagine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
93	93	PR01_EXAMPLE_AAC_02SST_A1	SST	Analyte		1.73	56	144334	0.000	bbI	0.0		13-Apr-12	15:51:18	Batch02_000
94	94	PR01_EXAMPLE_AAC_02SST_A2	SST	Analyte		1.73	55	147515	0.000	bbI	0.0		13-Apr-12	16:01:46	Batch02_000
95	95	PR01_EXAMPLE_AAC_02SST_A3	SST	Analyte		1.73	73	147961	0.000	bbI	0.0		13-Apr-12	16:12:12	Batch02_000
96	96	PR01_EXAMPLE_AAC_02SST_A4	SST	Analyte		1.73	47	152661	0.000	bbI	0.0		13-Apr-12	16:22:37	Batch02_000
97	97	PR01_EXAMPLE_AAC_02SST_A5	SST	Analyte		1.72	64	148868	0.000	bbI	0.0		13-Apr-12	16:33:02	Batch02_000
80	80	PR01_EXAMPLE_AAC_02QC_A1	QC	QC	0.000	1.71	95014	136115	0.412	bb	0.1		13-Apr-12	16:43:27	Batch02_001
58	58	PR01_EXAMPLE_AAC_02Blank_A1	Blank	Solvent		1.71	12	2	3.015	bb	31.7		13-Apr-12	16:53:52	Batch02_002
81	81	PR01_EXAMPLE_AAC_02QC_A2	QC	QC	0.000	1.72	94178	137902	0.403	bb	0.0		13-Apr-12	17:04:17	Batch02_003
70	70	PR01_EXAMPLE_AAC_02CAL8_A1	Calibration	Standard	89.150	1.70	1792128	134380	7.868	bb	90.6	1.6	13-Apr-12	17:14:42	Batch02_004
69	69	PR01_EXAMPLE_AAC_02CAL7_A1	Calibration	Standard	44.580	1.71	924658	132360	4.122	bb	45.1	1.2	13-Apr-12	17:25:07	Batch02_005
63	63	PR01_EXAMPLE_AAC_02CAL1_A1	Calibration	Standard	0.700	1.71	103487	127664	0.478	bb	0.9	31.8	13-Apr-12	17:35:32	Batch02_006
68	68	PR01_EXAMPLE_AAC_02CAL6_A1	Calibration	Standard	22.290	1.71	488299	131376	2.193	bb	21.7	-2.5	13-Apr-12	17:45:57	Batch02_007
66	66	PR01_EXAMPLE_AAC_02CAL4_A1	Calibration	Standard	5.570	1.72	195829	139475	0.828	bb	5.2	-7.2	13-Apr-12	17:56:22	Batch02_008
65	65	PR01_EXAMPLE_AAC_02CAL3_A1	Calibration	Standard	2.790	1.71	146530	143892	0.601	bb	2.4	-13.6	13-Apr-12	18:06:47	Batch02_009
64	64	PR01_EXAMPLE_AAC_02CAL2_A1	Calibration	Standard	1.390	1.72	122748	143455	0.505	bb	1.2	-10.4	13-Apr-12	18:17:12	Batch02_010
62	62	PR01_EXAMPLE_AAC_02CAL0_A1	Calibration	Standard	0.000	1.72	99066	143121	0.408	bb	0.1		13-Apr-12	18:27:37	Batch02_011
67	67	PR01_EXAMPLE_AAC_02CAL5_A1	Calibration	Standard	11.140	1.72	295041	138091	1.261	bb	10.4	-6.5	13-Apr-12	18:38:02	Batch02_012
82	82	PR01_EXAMPLE_AAC_02QC_B1	QC	QC	0.000	1.72	108045	146372	0.436	bb	0.4		13-Apr-12	18:48:27	Batch02_013
59	59	PR01_EXAMPLE_AAC_02Blank_B1	Blank	Solvent		1.72	382	2	139.747	bb	1691.0		13-Apr-12	18:58:52	Batch02_014
83	83	PR01_EXAMPLE_AAC_02QC_B2	QC	QC	0.000	1.72	105219	141369	0.439	bb	0.4		13-Apr-12	19:09:17	Batch02_015
44	44	PR01_EXAMPLE_AAC_0117_A1	S71-3mnd-10	Analyte		1.72	123830	144066	0.507	bb	1.3		13-Apr-12	19:19:46	Batch02_016
42	42	PR01_EXAMPLE_AAC_0115_A1	S71-M1-10	Analyte		1.72	119684	143837	0.491	bb	1.1		13-Apr-12	19:30:14	Batch02_017
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte		1.72	99424	145951	0.402	bbI	0.0		13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte		1.72	79986	147388	0.320	bbI	0.0		13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte		1.72	90376	146027	0.365	bbI	0.0		13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte		1.72	80683	146740	0.324	bbI	0.0		13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte		1.72	117030	145511	0.475	bb	0.9		13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte		1.73	91666	143434	0.377	bbI	0.0		13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte		1.73	76001	144101	0.311	bbI	0.0		13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.000	1.73	97004	138927	0.412	bb	0.1		13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte		1.72	87095	147572	0.348	bbI	0.0		13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte		1.74	105454	144163	0.432	bb	0.4		13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte		1.73	112678	151021	0.440	bb	0.5		13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte		1.73	110906	146261	0.447	bb	0.5		13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte		1.74	85359	148793	0.338	bbI	0.0		13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte		1.73	109752	148968	0.435	bb	0.4		13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte		1.74	99597	147036	0.400	bbI	0.0		13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte		1.74	112882	144740	0.460	bb	0.7		13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte		1.73	92972	147547	0.372	bbI	0.0		13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.000	1.74	97917	139757	0.413	bb	0.1		13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte		1.72	86795	146365	0.350	bbI	0.0		13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte		1.74	101017	144639	0.412	bb	0.1		13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte		1.73	90854	150164	0.357	bbI	0.0		13-Apr-12	23:09:03	Batch02_038
